aircraft_id,flight_number,departure_airport,arrival_airport,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_duration,altitude,speed,heading,fuel_consumption,passenger_count,cargo_weight,weather_conditions,maintenance_status,incident_reported,sensor_data
7585,AA8860,MIA,SFO,2023-03-06 13:45:00,2023-07-29 12:08:00,2023-11-03 22:13:00,2023-12-12 10:04:00,296,37723,500.23059983640195,254,2389.373305035371,72,24190.85167343937,Foggy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 926.0161339657894}, 'cabin_pressure': {'unit': 'Pascal', 'value': 75224.25889162056}, 'vibration_level': {'unit': 'G-force', 'value': 0.8604268271414861}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5567.476502150473}}"
2291,UA6305,CLT,JFK,2023-05-07 13:36:00,2023-10-07 10:00:00,2023-05-06 03:31:00,2023-09-10 20:07:00,77,38665,479.4357554858422,265,4599.33338274909,225,47669.028464757,Turbulence,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1013.2361382450142}, 'cabin_pressure': {'unit': 'Pascal', 'value': 78127.77989210354}, 'vibration_level': {'unit': 'G-force', 'value': 1.1543420054927198}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4464.0363606176215}}"
4581,DL7541,MIA,ATL,2023-06-15 17:19:00,2023-11-25 04:52:00,2023-08-31 09:19:00,2023-02-02 02:32:00,99,14806,507.9465237519886,148,1087.293587101958,177,36742.90586891656,Foggy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 902.876289214417}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82643.53386436428}, 'vibration_level': {'unit': 'G-force', 'value': 1.123743084864009}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5524.60524900192}}"
8554,DL5729,MIA,DEN,2023-06-01 04:09:00,2023-05-07 07:23:00,2023-06-06 15:36:00,2023-01-23 09:42:00,80,12190,525.5900105545272,163,3655.158744702356,199,37146.798266902595,Icing,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 907.7876033375331}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83371.19627830652}, 'vibration_level': {'unit': 'G-force', 'value': 1.1195262000363033}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5126.7907014252805}}"
8280,AA8330,DEN,LAX,2023-12-12 03:56:00,2023-04-27 07:00:00,2023-07-24 04:13:00,2023-02-09 18:09:00,284,19108,534.8607612818097,139,4853.577736854202,66,24476.799633514598,Snowy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1024.9228096229062}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83644.33246868364}, 'vibration_level': {'unit': 'G-force', 'value': 1.086936506558907}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5161.900759776358}}"
2636,DL9924,SEA,CLT,2023-11-28 13:13:00,2023-12-24 17:43:00,2023-01-04 11:56:00,2023-02-27 03:18:00,341,22178,506.4962385118852,346,3240.672733847368,118,33746.43164834154,Foggy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1098.1358314131533}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82567.30167068567}, 'vibration_level': {'unit': 'G-force', 'value': 0.9422938054511353}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5414.7940000658555}}"
4696,DL9010,JFK,DFW,2023-08-20 01:16:00,2023-12-03 03:15:00,2023-08-20 07:17:00,2023-06-05 09:39:00,67,12875,544.2844134657464,257,4747.289848132367,157,10405.247361109736,Clear,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 977.8460943383577}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77288.75462483498}, 'vibration_level': {'unit': 'G-force', 'value': 1.0968518768877593}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5856.364196227903}}"
1698,UA5846,CLT,CLT,2023-08-03 04:22:00,2023-11-21 02:50:00,2023-03-05 12:51:00,2023-11-20 01:04:00,159,15592,428.25560985510117,268,1209.031517144095,188,35443.84185638169,Foggy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1085.8279040030925}, 'cabin_pressure': {'unit': 'Pascal', 'value': 78419.05278105491}, 'vibration_level': {'unit': 'G-force', 'value': 1.027677466221695}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4423.271797139722}}"
5737,AA8241,ATL,JFK,2023-04-12 02:46:00,2023-09-19 04:03:00,2023-03-28 07:23:00,2023-03-01 16:11:00,299,27824,442.3964981804477,180,2675.173276296646,143,46531.47790304947,Snowy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1099.1262218997767}, 'cabin_pressure': {'unit': 'Pascal', 'value': 84811.17907867936}, 'vibration_level': {'unit': 'G-force', 'value': 1.1495089297074474}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5608.8281193549465}}"
1854,UA3539,JFK,DEN,2023-07-09 06:51:00,2023-08-02 09:57:00,2023-09-30 12:12:00,2023-06-13 22:20:00,146,22592,563.747000814854,159,2040.6311638482046,64,34502.93873379276,Windy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1043.02003225674}, 'cabin_pressure': {'unit': 'Pascal', 'value': 80931.58219039468}, 'vibration_level': {'unit': 'G-force', 'value': 0.5533479969888977}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4909.528685105322}}"
9164,AA2542,SEA,DEN,2023-04-13 13:22:00,2023-03-18 02:51:00,2023-12-02 13:58:00,2023-08-19 22:56:00,357,18927,464.50559556928306,350,3923.283859922919,140,44947.943738653805,Rainy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1034.9572604334821}, 'cabin_pressure': {'unit': 'Pascal', 'value': 81775.31613883685}, 'vibration_level': {'unit': 'G-force', 'value': 0.8731226184223836}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5883.383973316061}}"
6855,UA2191,JFK,ATL,2023-10-10 22:05:00,2023-03-21 11:34:00,2023-07-26 01:29:00,2023-08-01 04:09:00,73,38144,404.57876499522405,287,4925.188361988987,212,38958.922218643755,Turbulence,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 933.4714064473562}, 'cabin_pressure': {'unit': 'Pascal', 'value': 80003.59446215561}, 'vibration_level': {'unit': 'G-force', 'value': 1.1908839765508228}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5394.271611783619}}"
8392,UA7938,ORD,SEA,2023-02-01 04:36:00,2023-04-15 05:17:00,2023-11-02 13:37:00,2023-11-09 11:04:00,61,32443,430.75822993360623,287,2026.1202497769912,82,14822.33665614761,Icing,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1029.7277913537632}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77752.8821345186}, 'vibration_level': {'unit': 'G-force', 'value': 0.656206568686622}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5271.880653653421}}"
7528,UA2540,ATL,ATL,2023-02-18 22:47:00,2023-10-08 14:14:00,2023-10-20 22:52:00,2023-08-26 17:39:00,352,24437,444.7228868992622,225,3616.698405896298,174,46098.13229143367,Rainy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1019.8604232278875}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76793.56010289241}, 'vibration_level': {'unit': 'G-force', 'value': 1.2051391455705633}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4910.343983467313}}"
6249,AA6541,SEA,SEA,2023-08-05 10:16:00,2023-05-17 08:14:00,2023-11-13 21:58:00,2023-05-05 17:03:00,100,21530,591.4645775789174,10,1792.3905310389605,65,12657.753774230996,Foggy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1033.5521183206306}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83373.6707977015}, 'vibration_level': {'unit': 'G-force', 'value': 0.6697284285769232}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4038.2897359936733}}"
6172,DL2365,DEN,SEA,2023-06-24 19:52:00,2023-06-11 14:41:00,2023-07-13 14:33:00,2023-06-29 08:22:00,170,17010,514.6082857861699,9,3261.3210182864395,211,31358.69890191055,Cloudy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1055.8205172791572}, 'cabin_pressure': {'unit': 'Pascal', 'value': 81096.97425152616}, 'vibration_level': {'unit': 'G-force', 'value': 1.1996395696221218}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5676.309949977285}}"
2707,AA9702,CLT,DFW,2023-03-23 06:31:00,2023-02-27 17:28:00,2023-06-06 20:16:00,2023-02-21 04:13:00,73,21207,586.5461480952509,270,2855.729946753345,115,15685.484951738306,Rainy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1060.5621869649}, 'cabin_pressure': {'unit': 'Pascal', 'value': 84609.20146928825}, 'vibration_level': {'unit': 'G-force', 'value': 1.0359350788521182}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4976.991265319811}}"
6791,DL5312,SFO,ATL,2023-07-25 12:01:00,2023-07-19 03:30:00,2023-08-26 12:17:00,2023-01-30 08:09:00,290,33501,515.032670099325,272,4888.021318526148,217,10468.264429236162,Windy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 980.377439978146}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76536.91042844205}, 'vibration_level': {'unit': 'G-force', 'value': 1.0726072328820224}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4554.025048651958}}"
6535,AA4141,SEA,LAX,2023-04-18 12:08:00,2023-02-17 06:39:00,2023-01-18 12:42:00,2023-05-14 15:15:00,143,37465,495.87088802757035,182,3434.109090785866,205,26881.37040510556,Foggy,Operational,True,"{'engine_temperature': {'unit': 'Celsius', 'value': 1084.261502442595}, 'cabin_pressure': {'unit': 'Pascal', 'value': 80831.90804277097}, 'vibration_level': {'unit': 'G-force', 'value': 1.09284018050811}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4709.84932175402}}"
5931,DL2810,LAX,ORD,2023-04-15 03:16:00,2023-09-02 19:35:00,2023-09-25 18:22:00,2023-01-10 09:41:00,189,35537,462.7455382388192,152,2398.0254883472753,96,21801.628306166247,Turbulence,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 910.3978703955415}, 'cabin_pressure': {'unit': 'Pascal', 'value': 75317.43765372988}, 'vibration_level': {'unit': 'G-force', 'value': 0.9233351441531975}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4169.130756194476}}"
4510,AA3923,CLT,ORD,2023-03-27 02:17:00,2023-06-02 03:00:00,2023-02-18 09:18:00,2023-09-03 10:04:00,290,12989,521.2741888866751,314,1456.3831395517336,216,29440.01975190412,Snowy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1021.3693911080278}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83809.73005639657}, 'vibration_level': {'unit': 'G-force', 'value': 1.3829148165187222}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5318.090820264465}}"
1202,UA5186,SEA,ATL,2023-11-23 00:37:00,2023-02-04 11:06:00,2023-05-12 00:07:00,2023-12-05 05:03:00,204,22040,427.839604923506,333,1604.987314939738,247,33087.99546938203,Windy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 942.2463662945862}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83629.96831358872}, 'vibration_level': {'unit': 'G-force', 'value': 1.3860934353132082}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4393.307169905917}}"
5218,UA6977,ORD,ATL,2023-12-10 11:37:00,2023-10-10 03:20:00,2023-10-20 03:52:00,2023-08-03 01:37:00,87,19218,579.6523254585412,123,1901.2677198049405,197,11749.562892357895,Foggy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1047.4852171541354}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77865.19548927122}, 'vibration_level': {'unit': 'G-force', 'value': 1.3026403123529295}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5994.4757998072055}}"
9958,DL5268,SFO,CLT,2023-07-19 23:12:00,2023-09-28 16:39:00,2023-06-25 04:23:00,2023-02-01 08:57:00,125,32612,565.8664810282568,113,2003.866645361192,173,14920.131804949826,Windy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 906.0052010658785}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83973.65865790931}, 'vibration_level': {'unit': 'G-force', 'value': 1.1226305335986582}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5946.765238329643}}"
5389,AA5849,ORD,DFW,2023-01-23 17:03:00,2023-02-08 03:55:00,2023-05-16 05:28:00,2023-10-29 23:11:00,222,38441,463.5062895753474,277,4402.464231364551,50,32345.695858017014,Rainy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 993.0019035052856}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83473.87930571374}, 'vibration_level': {'unit': 'G-force', 'value': 0.5623940685982772}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4670.5581001565915}}"
3327,UA7619,SFO,ATL,2023-04-03 10:14:00,2023-05-22 02:24:00,2023-03-21 05:43:00,2023-05-12 14:19:00,288,16471,590.5595055202589,212,3244.8911531300996,249,23726.69412690633,Turbulence,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 913.403307550242}, 'cabin_pressure': {'unit': 'Pascal', 'value': 84753.4313347907}, 'vibration_level': {'unit': 'G-force', 'value': 1.3169739072718367}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5705.094842491941}}"
9004,AA4072,LAX,CLT,2023-01-08 01:47:00,2023-09-08 19:52:00,2023-04-11 10:15:00,2023-06-28 06:58:00,320,12863,565.0401534831136,171,3093.5636454974656,136,39166.93950197792,Snowy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1087.5930462867789}, 'cabin_pressure': {'unit': 'Pascal', 'value': 75851.03486119786}, 'vibration_level': {'unit': 'G-force', 'value': 0.8855975925133334}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4142.069778088005}}"
3931,DL1504,CLT,SEA,2023-07-23 01:52:00,2023-10-14 05:58:00,2023-05-01 08:13:00,2023-10-13 16:30:00,223,20693,533.2613771670079,287,1459.07548747687,177,36091.66594367759,Foggy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 942.1586203100057}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77293.65777037673}, 'vibration_level': {'unit': 'G-force', 'value': 0.9691072110475787}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4537.124334907285}}"
8777,DL2531,DEN,DEN,2023-07-02 19:30:00,2023-01-29 19:52:00,2023-10-07 05:22:00,2023-10-06 18:55:00,346,36523,424.35238222505495,173,4440.55877339774,240,43824.17451959627,Clear,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 920.1956213635522}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76674.91089094107}, 'vibration_level': {'unit': 'G-force', 'value': 0.6472755635520909}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5946.153595824597}}"
1197,AA8576,ORD,DEN,2023-10-11 21:17:00,2023-10-09 11:29:00,2023-01-22 04:13:00,2023-11-04 07:41:00,69,11177,495.64680460961443,112,3891.257212833935,116,37699.71306676901,Icing,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1051.8585013836946}, 'cabin_pressure': {'unit': 'Pascal', 'value': 84677.61465269561}, 'vibration_level': {'unit': 'G-force', 'value': 0.9397404865079085}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4556.736963325313}}"
8125,AA6029,ORD,SEA,2023-02-19 02:09:00,2023-11-02 01:35:00,2023-12-05 14:15:00,2023-03-16 12:54:00,254,14760,501.22151096935016,121,1270.6734476000063,53,27197.243095605925,Snowy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1059.6586394418373}, 'cabin_pressure': {'unit': 'Pascal', 'value': 78262.53918041146}, 'vibration_level': {'unit': 'G-force', 'value': 0.7993833737053483}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4465.0119844156625}}"
2930,AA1133,MIA,SFO,2023-09-15 23:13:00,2023-04-04 03:21:00,2023-02-05 04:49:00,2023-04-11 09:29:00,177,10011,446.51027167307603,31,3831.3403889190745,235,36918.6648957773,Clear,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 925.9357956448471}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77564.63061016766}, 'vibration_level': {'unit': 'G-force', 'value': 0.8553197484738877}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5347.98841629146}}"
7287,UA4627,SFO,CLT,2023-01-22 06:57:00,2023-03-02 19:30:00,2023-07-26 05:05:00,2023-07-19 07:43:00,329,31636,415.9930788718604,221,3174.152869370584,202,21015.246970216744,Windy,Operational,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 912.5129684438903}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77105.06939665343}, 'vibration_level': {'unit': 'G-force', 'value': 1.3090236402916764}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4293.843847167542}}"
9800,AA7316,DFW,CLT,2023-03-18 00:54:00,2023-05-06 22:25:00,2023-09-29 08:08:00,2023-07-31 13:39:00,139,26353,555.3447260943385,118,1326.901382987113,96,22252.539951128507,Cloudy,Unscheduled Maintenance,True,"{'engine_temperature': {'unit': 'Celsius', 'value': 968.5290293045043}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83646.5892185814}, 'vibration_level': {'unit': 'G-force', 'value': 0.6549253111434427}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4165.47367123638}}"
5282,AA5910,CLT,SEA,2023-08-25 16:24:00,2023-09-24 02:46:00,2023-12-05 14:01:00,2023-12-24 19:17:00,152,30783,424.407010424879,38,2833.202566114626,87,41559.406396831735,Snowy,Unscheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 996.9075990160022}, 'cabin_pressure': {'unit': 'Pascal', 'value': 78024.19511278537}, 'vibration_level': {'unit': 'G-force', 'value': 1.0634083644838541}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5607.60978096695}}"
3511,AA5175,SFO,LAX,2023-08-06 15:17:00,2023-08-26 10:40:00,2023-06-15 16:35:00,2023-02-10 08:31:00,325,21556,518.8581501123549,267,2938.785148520188,192,27856.780656063285,Windy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 927.4296976305486}, 'cabin_pressure': {'unit': 'Pascal', 'value': 80806.99084554285}, 'vibration_level': {'unit': 'G-force', 'value': 1.0055087603898638}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4288.157572026399}}"
1659,UA6348,MIA,MIA,2023-06-03 20:08:00,2023-08-08 16:10:00,2023-05-02 10:54:00,2023-06-23 13:09:00,316,37598,587.289834776732,232,1663.0981606531032,240,41935.213620734095,Clear,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1024.7996971057964}, 'cabin_pressure': {'unit': 'Pascal', 'value': 77736.40417860771}, 'vibration_level': {'unit': 'G-force', 'value': 0.9878343185440125}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4164.544648554123}}"
3811,DL7190,JFK,JFK,2023-10-05 20:24:00,2023-09-28 16:54:00,2023-10-10 21:07:00,2023-10-29 22:14:00,192,21563,575.2210385196086,17,4782.79258800113,70,42896.89494673114,Rainy,Scheduled Maintenance,True,"{'engine_temperature': {'unit': 'Celsius', 'value': 991.9168114427246}, 'cabin_pressure': {'unit': 'Pascal', 'value': 78064.63468042821}, 'vibration_level': {'unit': 'G-force', 'value': 1.3223812111853543}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4113.957453994736}}"
8098,AA4376,SFO,SEA,2023-03-28 21:22:00,2023-07-19 13:15:00,2023-10-13 19:53:00,2023-11-11 22:06:00,335,24051,455.55052474985223,148,4399.901485922648,106,44302.49350645135,Rainy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 983.721454983666}, 'cabin_pressure': {'unit': 'Pascal', 'value': 79584.31424131438}, 'vibration_level': {'unit': 'G-force', 'value': 1.2250060762991186}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5148.5751501804225}}"
7546,UA4486,DEN,ATL,2023-03-13 18:51:00,2023-09-02 21:19:00,2023-09-09 21:54:00,2023-02-13 02:09:00,323,21022,570.2897275102531,148,3676.089349316433,166,46665.409433648296,Cloudy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1033.4424674388363}, 'cabin_pressure': {'unit': 'Pascal', 'value': 82770.49285651757}, 'vibration_level': {'unit': 'G-force', 'value': 1.3622029736581887}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4627.750993444941}}"
2986,AA9053,CLT,ATL,2023-09-02 09:41:00,2023-09-09 00:51:00,2023-10-10 13:24:00,2023-10-03 22:40:00,230,18234,400.06650122409786,125,2849.182244002429,230,27239.40882053185,Icing,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1007.6045410727806}, 'cabin_pressure': {'unit': 'Pascal', 'value': 83401.080784392}, 'vibration_level': {'unit': 'G-force', 'value': 1.4894511309650564}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5779.038622087526}}"
9338,DL3703,MIA,DFW,2023-04-25 08:41:00,2023-10-28 05:54:00,2023-10-12 13:30:00,2023-04-25 07:00:00,60,35519,403.53756192265143,301,2647.0621663380343,95,22754.672732845553,Snowy,Scheduled Maintenance,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 974.2934525248754}, 'cabin_pressure': {'unit': 'Pascal', 'value': 76951.6651721865}, 'vibration_level': {'unit': 'G-force', 'value': 0.9893925374065887}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 5483.282903672085}}"
3911,DL9120,JFK,SEA,2023-02-10 19:39:00,2023-05-03 06:14:00,2023-06-29 17:03:00,2023-05-11 06:15:00,123,36966,520.510632768573,359,3603.893868603817,191,33287.94986376456,Snowy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 998.5138141506595}, 'cabin_pressure': {'unit': 'Pascal', 'value': 79831.80863313668}, 'vibration_level': {'unit': 'G-force', 'value': 1.3382304210818006}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4722.807558134373}}"
2734,DL2353,ATL,DFW,2023-04-12 17:49:00,2023-10-10 02:47:00,2023-12-15 02:13:00,2023-01-03 14:25:00,343,31829,472.9596438289059,237,3181.7274776276217,194,24846.896937505102,Snowy,Grounded,False,"{'engine_temperature': {'unit': 'Celsius', 'value': 1071.958934962329}, 'cabin_pressure': {'unit': 'Pascal', 'value': 79068.04800951724}, 'vibration_level': {'unit': 'G-force', 'value': 0.8282331056783394}, 'fuel_level': {'unit': 'Gallons/Liters', 'value': 4907.9798223993985}}"
